,source,hyperlink,house_is,property_subtype,price,sale,rooms_number,area,kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,land_plot_surface,facades_number,swimming_pool_has,building_state,unmerged_postcode
73532,1,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/8943007?searchId=5f6f9fe43737d,True,HOUSE,1175000,residential-sale,7.0,350.0,True,True,False,True,,,,1.0,850.0,3.0,True,,1150
73602,1,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8760293?searchId=5f6f9fea76317,True,HOUSE,600000,residential-sale,4.0,190.0,True,True,False,True,,True,20.0,61.0,0.0,2.0,,,1180
73611,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/8905329?searchId=5f6f9ffc5b1dd,True,APARTMENT-BLOCK,990000,residential-sale,10.0,580.0,,,False,,,,,,140.0,2.0,,,1060
73612,1,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/8913109?searchId=5f6f9ffc5b1dd,True,VILLA,1080000,residential-sale,4.0,370.0,True,,,True,,True,50.0,,700.0,3.0,,,1180
73618,1,https://www.immoweb.be/en/classified/mansion/for-sale/uccle/1180/7794448?searchId=5f6f9ffc5b1dd,True,MANSION,2700000,residential-sale,0.0,800.0,,,False,True,,True,25.0,,300.0,2.0,,,1180
73689,1,https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/8954561?searchId=5f6fa00d86c68,True,HOUSE,1980000,residential-sale,7.0,485.0,True,True,False,True,,,,365.0,0.0,3.0,False,,1040
73711,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/woluwe-saint-pierre/1150/8845778?searchId=5f6fa0123ee37,True,APARTMENT-BLOCK,595000,residential-sale,3.0,260.0,False,,,,,,,,143.0,2.0,,,1150
73721,1,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1000/8947400?searchId=5f6fa0123ee37,True,MIXED-USE-BUILDING,675000,residential-sale,0.0,1042.0,,,False,True,,,,,0.0,4.0,,,1000
73773,1,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/8842084?searchId=5f6fa022d0bf1,True,HOUSE,325000,residential-sale,2.0,130.0,True,,False,,,,,,0.0,2.0,,AS NEW,1190
73785,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/etterbeek/1040/8835114?searchId=5f6fa02a9aa03,True,APARTMENT-BLOCK,750000,residential-sale,4.0,220.0,True,,False,,,,,,0.0,2.0,,,1040
73789,1,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1030/8835631?searchId=5f6fa02a9aa03,True,MIXED-USE-BUILDING,1100000,residential-sale,0.0,920.0,,,,,,,,,332.0,2.0,,,1030
73794,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/8840553?searchId=5f6fa02a9aa03,True,APARTMENT-BLOCK,2450000,residential-sale,0.0,630.0,True,True,,,,,,,0.0,4.0,,AS NEW,1000
73839,1,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8951575?searchId=5f6fa0329e723,True,HOUSE,795000,residential-sale,5.0,270.0,False,True,,True,,,,,0.0,3.0,,,1180
73846,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/anderlecht/1070/8794102?searchId=5f6fa03a7e822,True,APARTMENT-BLOCK,1950000,residential-sale,15.0,985.0,True,,False,,,,,,380.0,2.0,False,,1070
73881,1,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/8776319?searchId=5f6fa041a943d,True,HOUSE,1185000,residential-sale,4.0,370.0,True,True,,True,,True,50.0,,700.0,3.0,,AS NEW,1180
73952,1,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/8764571?searchId=5f6fa048340ef,True,HOUSE,650000,residential-sale,6.0,250.0,True,,False,,,,,,60.0,2.0,,,1050
73958,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/anderlecht/1070/8820571?searchId=5f6fa048340ef,True,APARTMENT-BLOCK,850000,residential-sale,0.0,450.0,,,False,,,,,,125.0,2.0,,,1070
73965,1,https://www.immoweb.be/en/classified/villa/for-sale/woluwe-st-pierre/1150/8848937?searchId=5f6fa05949806,True,VILLA,2250000,residential-sale,5.0,470.0,,,,True,,True,30.0,,764.0,4.0,,,1150
74177,1,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/8909644?searchId=5f6fa093d12a5,True,HOUSE,570000,residential-sale,4.0,225.0,True,True,False,True,,True,22.0,75.0,0.0,2.0,,AS NEW,1200
74190,1,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/8790790?searchId=5f6fa093d12a5,True,HOUSE,1650000,residential-sale,4.0,500.0,,True,False,True,,True,20.0,,0.0,2.0,False,,1050
74287,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/anderlecht/1070/8798880?searchId=5f6fa0a049ef9,True,APARTMENT-BLOCK,795000,residential-sale,0.0,600.0,False,,,,,,,,0.0,,,,1070
74290,1,https://www.immoweb.be/en/classified/exceptional-property/for-sale/ixelles/1050/8554598?searchId=5f6fa0a049ef9,True,EXCEPTIONAL-PROPERTY,1350000,residential-sale,5.0,450.0,True,True,False,True,,True,18.0,150.0,0.0,2.0,,AS NEW,1050
74415,1,https://www.immoweb.be/en/classified/villa/for-sale/woluwe-st-pierre/1150/8665416?searchId=5f6fa0c973d67,True,VILLA,950000,residential-sale,5.0,250.0,True,True,,,,,,,250.0,3.0,,,1150
74489,1,https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1180/8933791?searchId=5f6fa0e386a5d,True,EXCEPTIONAL-PROPERTY,1790000,residential-sale,5.0,560.0,True,,False,,,,,,813.0,4.0,,,1180
74524,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles-1/1000/8928668?searchId=5f6fa0ec16817,True,APARTMENT-BLOCK,775000,residential-sale,1.0,325.0,True,True,False,,,,,,97.0,2.0,,,1000
74611,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/uccle/1180/8928289?searchId=5f6fa1031fa79,True,APARTMENT-BLOCK,1425000,residential-sale,9.0,432.0,,True,,True,,True,7.0,,190.0,2.0,False,,1180
74612,1,https://www.immoweb.be/en/classified/house/for-sale/brussels/1000/8787243?searchId=5f6fa1031fa79,True,HOUSE,1450000,residential-sale,13.0,1590.0,True,,,,,,,,0.0,2.0,False,,1000
74662,1,https://www.immoweb.be/en/classified/house/for-sale/evere/1140/8634327?searchId=5f6fa112e3f87,True,HOUSE,310000,residential-sale,6.0,152.0,True,True,False,,,,,15.0,0.0,2.0,,,1140
74671,1,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/watermael-boitsfort/1170/8572207?searchId=5f6fa112e3f87,True,MIXED-USE-BUILDING,1195000,residential-sale,0.0,445.0,True,,,True,,True,70.0,,470.0,,,,1170
74742,1,https://www.immoweb.be/en/classified/house/for-sale/sint-jans-molenbeek/1080/8825848?searchId=5f6fa122c1e92,True,HOUSE,495000,residential-sale,4.0,265.0,,,,,,,,,136.0,,False,,1080
74743,1,https://www.immoweb.be/en/classified/apartment-block/for-sale/sint-jans-molenbeek/1080/8825847?searchId=5f6fa129c48fd,True,APARTMENT-BLOCK,495000,residential-sale,4.0,265.0,,,,,,,,,136.0,,False,,1080
74863,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8899851?searchId=5f6fa167b579f,False,APARTMENT,380000,residential-sale,2.0,87.0,True,,False,True,,True,13.0,,,2.0,False,AS NEW,1160
74864,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8917294?searchId=5f6fa167b579f,False,APARTMENT,295000,residential-sale,1.0,65.0,True,True,False,True,,True,12.0,25.0,,2.0,,AS NEW,1180
74865,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8914953?searchId=5f6fa167b579f,False,APARTMENT,450000,residential-sale,3.0,126.0,True,,False,True,,True,5.0,,,4.0,False,AS NEW,1160
74866,1,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/8897103?searchId=5f6fa167b579f,False,PENTHOUSE,585500,residential-sale,4.0,153.0,True,,False,True,,True,54.0,,,2.0,False,AS NEW,1180
74881,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-st-lambert/1200/8933940?searchId=5f6fa167b579f,False,APARTMENT,425000,residential-sale,3.0,125.0,True,,False,True,,True,10.0,,,2.0,,,1200
74883,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8955737?searchId=5f6fa167b579f,False,APARTMENT,495000,residential-sale,4.0,165.0,True,,False,True,,,,,,2.0,,,1050
74885,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8762536?searchId=5f6fa167b579f,False,APARTMENT,850000,residential-sale,3.0,227.0,True,True,False,True,,True,30.0,90.0,,2.0,,AS NEW,1050
74886,1,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8946588?searchId=5f6fa167b579f,False,APARTMENT,975000,residential-sale,2.0,180.0,True,,False,True,,True,70.0,,,2.0,,AS NEW,1000
74887,1,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/8900838?searchId=5f6fa167b579f,False,APARTMENT,1395000,residential-sale,3.0,315.0,True,,False,,,,,,,3.0,,,1190
74889,1,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8955124?searchId=5f6fa167b579f,False,APARTMENT,1795000,residential-sale,4.0,650.0,True,True,False,True,,True,400.0,,,3.0,True,AS NEW,1000
74890,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8913981?searchId=5f6fa167b579f,False,APARTMENT,630000,residential-sale,3.0,160.0,True,,False,True,,True,23.0,,,4.0,False,AS NEW,1160
74891,1,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/8834595?searchId=5f6fa167b579f,False,PENTHOUSE,1500000,residential-sale,3.0,220.0,True,,False,True,,True,60.0,,,3.0,False,AS NEW,1180
74902,1,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1080/8947332?searchId=5f6fa17852cb8,False,APARTMENT,300000,residential-sale,3.0,123.0,True,,False,True,,True,12.0,,,,,AS NEW,1080
74911,1,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8933445?searchId=5f6fa17852cb8,False,APARTMENT,370000,residential-sale,2.0,101.0,True,,True,True,,True,12.0,,,2.0,False,AS NEW,1140
74919,1,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8951289?searchId=5f6fa17852cb8,False,APARTMENT,275000,residential-sale,2.0,100.0,True,,False,True,,True,4.0,,,2.0,False,AS NEW,1020
74920,1,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8843518?searchId=5f6fa17852cb8,False,APARTMENT,295000,residential-sale,2.0,105.0,True,,False,True,,True,2.0,,,3.0,False,AS NEW,1020
74922,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8842126?searchId=5f6fa17852cb8,False,APARTMENT,335500,residential-sale,1.0,70.0,True,,False,True,,True,13.0,,,,False,AS NEW,1160
74927,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8842127?searchId=5f6fa17fa3c1c,False,APARTMENT,501500,residential-sale,2.0,102.0,True,,False,True,,True,25.0,,,,False,AS NEW,1160
74940,1,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8899613?searchId=5f6fa17fa3c1c,False,APARTMENT,465000,residential-sale,1.0,80.0,True,,True,,,,,,,,,AS NEW,1000
74941,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8951671?searchId=5f6fa17fa3c1c,False,APARTMENT,515000,residential-sale,2.0,100.0,,,False,,,,,,,2.0,,AS NEW,1050
74942,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8544749?searchId=5f6fa17fa3c1c,False,APARTMENT,775000,residential-sale,2.0,223.0,True,,False,,,,,,,1.0,,,1050
74943,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8846734?searchId=5f6fa17fa3c1c,False,APARTMENT,695000,residential-sale,2.0,113.0,True,,False,True,,True,28.0,,,,False,AS NEW,1160
74945,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8928941?searchId=5f6fa17fa3c1c,False,APARTMENT,370000,residential-sale,2.0,120.0,True,,False,True,,,,,,3.0,False,AS NEW,1050
74946,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8623489?searchId=5f6fa17fa3c1c,False,APARTMENT,449000,residential-sale,3.0,139.0,True,,False,True,,True,19.0,,,3.0,False,AS NEW,1200
74949,1,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/8951830?searchId=5f6fa17fa3c1c,False,APARTMENT,200000,residential-sale,1.0,77.0,True,,False,,,,,,,2.0,False,,1120
74952,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8929872?searchId=5f6fa17fa3c1c,False,APARTMENT,435000,residential-sale,2.0,108.0,True,,,True,,True,8.0,,,,,,1050
74953,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8927729?searchId=5f6fa17d4a2c5,False,APARTMENT,450000,residential-sale,2.0,110.0,True,,,True,,True,8.0,,,2.0,False,AS NEW,1180
74954,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8938905?searchId=5f6fa17d4a2c5,False,APARTMENT,455000,residential-sale,3.0,146.0,True,,False,,,,,,,2.0,,AS NEW,1200
74955,1,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8786226?searchId=5f6fa17d4a2c5,False,APARTMENT,485000,residential-sale,3.0,114.0,True,,,True,,,,,,2.0,False,AS NEW,1000
74959,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8912459?searchId=5f6fa17d4a2c5,False,APARTMENT,595000,residential-sale,2.0,170.0,True,,False,,,,,,,2.0,False,,1180
74960,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8922020?searchId=5f6fa17d4a2c5,False,APARTMENT,815000,residential-sale,3.0,243.0,True,,False,True,,True,30.0,,,2.0,False,,1180
74962,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8943751?searchId=5f6fa17d4a2c5,False,APARTMENT,1500000,residential-sale,3.0,220.0,True,,True,True,,True,60.0,,,4.0,False,AS NEW,1180
74965,1,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/8858306?searchId=5f6fa17d4a2c5,False,APARTMENT,325000,residential-sale,1.0,80.0,True,,False,True,,True,1.0,,,2.0,False,,1060
74966,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8916319?searchId=5f6fa17d4a2c5,False,APARTMENT,469000,residential-sale,4.0,160.0,True,,,True,,True,8.0,,,,,,1050
74967,1,https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/8950509?searchId=5f6fa17d4a2c5,False,DUPLEX,365500,residential-sale,2.0,80.0,True,,False,True,,True,12.0,,,2.0,False,AS NEW,1180
74968,1,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8895744?searchId=5f6fa17d4a2c5,False,APARTMENT,442525,residential-sale,3.0,122.0,True,,False,True,,True,36.0,,,,False,AS NEW,1140
74969,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8950461?searchId=5f6fa17d4a2c5,False,APARTMENT,690000,residential-sale,2.0,172.0,True,,False,True,,True,6.0,,,,False,,1050
74972,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-st-lambert/1200/8937063?searchId=5f6fa17d4a2c5,False,APARTMENT,435000,residential-sale,3.0,140.0,True,,,,,,,,,,,,1200
74973,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8385092?searchId=5f6fa17d4a2c5,False,APARTMENT,1125000,residential-sale,2.0,200.0,True,,False,True,,True,35.0,,,4.0,False,AS NEW,1180
74981,1,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles-ville/1000/8875815?searchId=5f6fa17d4a2c5,False,APARTMENT,350000,residential-sale,3.0,125.0,True,,,True,,True,9.0,,,2.0,,AS NEW,1000
74982,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8811945?searchId=5f6fa17d4a2c5,False,APARTMENT,450000,residential-sale,2.0,120.0,True,,,True,,True,6.0,,,,False,AS NEW,1050
74987,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8842128?searchId=5f6fa18e20b58,False,APARTMENT,312000,residential-sale,1.0,66.0,True,,False,True,,True,10.0,,,,False,AS NEW,1160
74988,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8863614?searchId=5f6fa18e20b58,False,APARTMENT,395000,residential-sale,4.0,152.0,True,,False,True,,True,34.0,,,,False,,1200
74989,1,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/8909855?searchId=5f6fa18e20b58,False,PENTHOUSE,625000,residential-sale,3.0,164.0,True,,False,True,,True,85.0,,,2.0,False,AS NEW,1200
74992,1,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8938276?searchId=5f6fa18e20b58,False,APARTMENT,135000,residential-sale,1.0,60.0,True,,False,True,,True,9.0,,,,False,,1020
74993,1,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/8882757?searchId=5f6fa18e20b58,False,APARTMENT,139000,residential-sale,1.0,48.0,True,,False,True,,True,8.0,,,,,,1081
74994,1,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8940440?searchId=5f6fa18e20b58,False,APARTMENT,249000,residential-sale,4.0,106.0,True,,False,True,,True,10.0,,,3.0,False,,1140
74996,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8898618?searchId=5f6fa18e20b58,False,APARTMENT,395000,residential-sale,3.0,128.0,True,,False,True,,True,22.0,,,2.0,False,,1200
75005,1,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8910232?searchId=5f6fa18e20b58,False,APARTMENT,335000,residential-sale,3.0,125.0,True,,,True,,True,17.0,,,4.0,False,AS NEW,1070
75006,1,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/8910230?searchId=5f6fa18e20b58,False,APARTMENT,338000,residential-sale,3.0,125.0,True,,,True,,True,17.0,,,4.0,False,AS NEW,1070
75008,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8903549?searchId=5f6fa18e20b58,False,APARTMENT,458000,residential-sale,3.0,109.0,True,,False,True,,True,8.0,,,,False,AS NEW,1200
75009,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8937000?searchId=5f6fa18e20b58,False,APARTMENT,665000,residential-sale,4.0,180.0,True,,False,True,,True,46.0,,,3.0,False,,1180
75012,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8857008?searchId=5f6fa18e20b58,False,APARTMENT,290000,residential-sale,2.0,91.0,False,,,True,,True,8.0,,,2.0,,,1200
75013,1,https://www.immoweb.be/en/classified/loft/for-sale/forest/1190/8713493?searchId=5f6fa196292d8,False,LOFT,690000,residential-sale,3.0,222.0,True,,,True,,True,42.0,,,,,AS NEW,1190
75015,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8940350?searchId=5f6fa196292d8,False,APARTMENT,270000,residential-sale,1.0,55.0,True,,False,True,,True,15.0,,,,False,AS NEW,1200
75016,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8892312?searchId=5f6fa196292d8,False,APARTMENT,282500,residential-sale,1.0,73.0,True,,False,True,,True,5.0,,,,False,AS NEW,1180
75019,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8892319?searchId=5f6fa196292d8,False,APARTMENT,412500,residential-sale,2.0,100.0,True,,False,True,,True,15.0,,,,False,AS NEW,1180
75020,1,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/8790883?searchId=5f6fa196292d8,False,APARTMENT,975000,residential-sale,2.0,180.0,True,,False,True,,True,70.0,,,2.0,,AS NEW,1000
75022,1,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1130/8878422?searchId=5f6fa196292d8,False,APARTMENT,210000,residential-sale,1.0,66.0,True,,,,,,,,,2.0,,AS NEW,1130
75025,1,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/8904277?searchId=5f6fa196292d8,False,PENTHOUSE,455000,residential-sale,5.0,165.0,True,,False,,,,,,,,False,,1000
75026,1,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/8952242?searchId=5f6fa196292d8,False,APARTMENT,610000,residential-sale,3.0,167.0,,,False,True,,True,14.0,,,2.0,,,1050
75027,1,https://www.immoweb.be/en/classified/penthouse/for-sale/anderlecht/1070/8908004?searchId=5f6fa196292d8,False,PENTHOUSE,339750,residential-sale,2.0,122.0,True,,,True,,True,14.0,,,,False,AS NEW,1070
75029,1,https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/8888745?searchId=5f6fa196292d8,False,PENTHOUSE,840000,residential-sale,4.0,274.0,True,,False,True,,True,93.0,,,,False,AS NEW,1200
75032,1,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/8870433?searchId=5f6fa196292d8,False,APARTMENT,249000,residential-sale,2.0,75.0,True,,False,True,,True,16.0,,,2.0,False,,1200
75034,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8934998?searchId=5f6fa196292d8,False,APARTMENT,570000,residential-sale,3.0,160.0,True,,False,True,,,,,,2.0,False,,1180
75035,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8911356?searchId=5f6fa196292d8,False,APARTMENT,690000,residential-sale,3.0,173.0,True,True,False,True,,True,4.0,,,2.0,,,1180
75036,1,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/8930149?searchId=5f6fa196292d8,False,FLAT,220000,residential-sale,0.0,49.0,True,True,False,,,,,23.0,,2.0,,AS NEW,1050
75037,1,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8916107?searchId=5f6fa196292d8,False,APARTMENT,625000,residential-sale,3.0,166.0,True,True,,True,,True,25.0,188.0,,4.0,False,AS NEW,1160
75046,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8948442?searchId=5f6fa19f3c6ca,False,APARTMENT,595000,residential-sale,3.0,215.0,True,,,True,,True,26.0,,,2.0,,AS NEW,1180
75047,1,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8631158?searchId=5f6fa19f3c6ca,False,APARTMENT,625000,residential-sale,3.0,161.0,False,True,False,True,,True,50.0,450.0,,2.0,,AS NEW,1180
